Year,Country Code,Country Name,life_expatancy,life_expatancy_male,life_expatancy_female,ratio_mort_neonatal,ratio_mort_one_year,ratio_mort_five_year,ratio_maternal_mort,ratio_mort_in_year,ratio_poblation_0_14_year,ratio_poblation_15_64_year,ratio_poblation_more_64_year,ratio_population_growth,ratio_mortality_CVD_cancer_diabetes_CRD,ratio_infectious_diseases,porc_prev_malnutrition,doctor_1000_people,bed_1000_people,porc_water_service,porc_sanitation_services,porc_electricity,porc_internet,porc_secundary_school_compl,porc_literacy,porc_unemployment,porc_below_poverty_line,PIB_growth_per_capita
1989,ARG,Argentina,71.425,68.09,74.735,15.6,15.6,28.9,,7.841,30.5949084283413,60.8365655093767,8.56852606228196,1.48765537832153,,,,,,,,,,,,,,-8.52791141060089
2018,BLZ,Belice,73.703,70.84,77.021,8.7,8.7,13,78,4.74,29.9446954191161,65.5020336800448,4.55327090083912,1.94863445386443,16.1,,6.7,1.078,1.078,1.078,88.18441736,91.7200012207031,49.8,67.1900482177734,,7.814,,-0.84761704829117
2003,HND,Honduras,69.507,,,,,,,,,,,,,,,,,,,,,,,,,
2015,MHL,Islas Marshall,63.827,62.307,65.705,16.6,16.6,35.5,,6.975,37.3683198575173,59.9783442455398,2.6533358969429,-2.0215255305986,,,,,,,83.03549089,92.5262756347656,19.2824418,,,,,4.19631618999699
2011,BHS,Bahamas,72.564,69.301,75.762,7.8,7.8,15.1,101,6.454,25.7671649689112,67.9222119327953,6.31062309829342,1.2454535327817,20.5,,,2.3081,2.3081,2.3081,93.36957535,100,65,,,14.52,,-0.631937738887828
2018,TTO,Trinidad y Tobago,73.802,70.299,77.353,11.4,11.4,17.9,28,7.783,19.8688915929924,70.4543536324964,9.67675477451122,1.74990956858395,17.6,,7,,,,93.91521101,100,,,,3.405,,-2.59054684579243
1990,HTI,Haití,52.975,51.827,54.085,38.8,38.8,144.9,,14.029,42.1311228395526,53.9583634311749,3.91051372927256,2.05952182457413,,,,0.08,0.08,0.08,,,0,18.6188697814941,,,,-1.02149742352819
2015,USA,Estados Unidos,78.690243902439,76.3,81.2,3.9,3.9,6.8,17,8.44,19.2971595367802,66.3750863651906,14.3277540980291,0.73621730882542,13.9,5.65120332746147,2.5,,,,99.7655241,100,74.55420245,,,5.28,,1.95300411790625
2018,ECU,Ecuador,77.094,74.623,79.604,6.8,6.8,13.9,71,4.911,27.4679697477705,65.3071963689473,7.22483388328224,1.89090930713133,11.3,,11.6,,,,89.66716322,98.6999969482422,57.5,96.8260803222656,,3.53,23.2,-0.608002128663117
2002,CUB,Cuba,76.612,,,,,,,,,,,,,,,,,,,,,,,,,
2006,MEX,México,74.331,,,,,,,,,,,,,,,,,,,,,,,,,
2002,PAN,Panamá,74.824,,,,,,,,,,,,,,,,,,,,,,,,,
2007,VCT,San Vicente y las Granadinas,74.703,,,,,,,,,,,,,,,,,,,,,,,,,
1996,SLB,Islas Salomón,66.59,64.384,69.365,13.2,13.2,32.8,,6.089,43.7818110234181,52.9992048053586,3.21898417122328,2.85862109614102,,,,,,,,,0.268683585,,,1.593,,-1.25361105000941
1999,SUR,Suriname,65.443,62.501,68.637,17.2,17.2,32.4,,7.594,33.66623588078,61.7413244115309,4.5924397076891,1.86852349004705,,,,,,,,99.62406,1.891871357,,,13.6,,-3.22525882660909
2020,FSM,Micronesia (Estados Federados de),70.674,67.106,74.54,13.4,13.4,25.6,74,6.065,31.1551961750657,63.2858041237573,5.55899970117701,0.650605243674555,,,,0.9391,0.9391,0.9391,,82.9259185791016,40.12946709,74.4354476928711,,,,-2.4024599418638
1995,SLV,El Salvador,66.33,61.355,71.283,18.9,18.9,44.9,,6.478,39.9376900107173,56.2914657304192,3.7708442588635,0.964186767423198,,,,0.91,0.91,0.91,,76.995504,0,53.929988861084,,7.65,,3.72910197346678
1993,SUR,Suriname,64.98,62.052,68.076,19.3,19.3,40.6,,7.145,36.7928973068955,59.5807043503995,3.62639834270494,0.677996078537718,,,,0.762,0.762,0.762,,,0,,,15.64,,-7.33042894055443
1999,LCA,Santa Lucía,70.709,68.748,72.654,11.3,11.3,18.5,,6.862,32.5416810158257,60.5046902003406,6.95362878383374,0.889216327882305,,,,,,,,,1.932105802,78.5735626220703,,18.09,,1.76168684764504
1994,SLB,Islas Salomón,66.188,63.882,69.118,13.5,13.5,34.3,,6.224,44.2691379667466,52.5451674807856,3.1856945524678,2.90004472934947,,,,,,,,,0,,,1.422,,5.01007402967815
1992,DMA,Dominica,70.282,67.144,73.616,10.1,10.1,16,,10.008,33.0220006800605,57.9064265715547,9.07157274838485,-0.0419520739880314,,,,,,,,,0,,,,,2.07223326347076
2011,USA,Estados Unidos,78.6414634146341,76.3,81.1,4.1,4.1,7.2,15,8.073,19.7438057892103,66.9859910889154,13.2702031218742,0.726786704810745,14.3,,2.5,,,,99.84103269,100,69.72946076,,,8.95,,0.814519357932042
1988,WSM,Samoa,67.188,64.363,70.747,,,31.8,,6.068,41.4868141318109,55.0151685259059,3.49801734228316,0.406313671412085,,,,,,,,,,,,,,-1.84194068506235
1989,TON,Tonga,67.162,63.688,71.257,10.2,10.2,23,,6.841,40.3239496033218,55.2533810397491,4.42266935692904,0.448253075872916,,,,0.492,0.492,0.492,,,,,,,,-0.0590869687655697
1998,ECU,Ecuador,72.045,68.972,75.209,16.1,16.1,33.4,,5.157,36.1670684595478,59.1730726677683,4.65985887268397,1.75181516385725,,,,1.313,1.313,1.313,,92.726642,0.125272771,,,4.622,,1.47324406559667
1994,GTM,Guatemala,63.726,60.473,67.24,25.1,25.1,67.2,,7.976,44.8168143168233,51.4722799712846,3.71090571189215,2.49055887242206,,,,,,,,,0,,64.2116394042969,2.676,,1.47471917231015
2012,CRI,Costa Rica,79.283,77.009,81.62,6.5,6.5,9.9,24,4.541,23.7995513020064,68.2737815689694,7.92666712902427,1.20358030533586,10.3,,5,2.4578,2.4578,2.4578,96.42582936,99.5032958984375,47.5,58.538631439209,,9.11,23.5,3.62781247368443
1987,BRA,Brasil,65.08,62.559,67.715,28.5,28.5,71.3,,7.447,36.3842739766648,59.4152631832359,4.20046284009924,2.00135198055614,,,,,,,,,,,,,,1.47859666727818
2011,LCA,Santa Lucía,72.944,70.261,75.796,13,13,20.1,74,7.34,23.2169879549567,68.8984028046042,7.88460924043905,0.705377764391326,16.5,,,1.8063,1.8063,1.8063,83.4554355,94.7525177001953,34,91.5133514404297,,18.86,,4.74197285012336
2003,DMA,Dominica,71.438,,,,,,,,,,,,,,,,,,,,,,,,,
2022,TUV,Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,LCA,Santa Lucía,70.799,68.127,73.436,11.4,11.4,20.8,,5.965,38.6835814779402,55.6423302827483,5.67408823931157,1.48065232528655,,,,,,,,,0,,,16.756,,6.36644089673928
2014,DOM,República Dominicana,72.867,69.662,76.396,24.5,24.5,35.1,96,5.827,29.33779674707,64.7134514640227,5.94875178890724,1.2237834052777,20.8,,8.2,,,,84.40033223,98.4709777832031,49.58,77.7314376831055,91.7637634277344,6.72,,5.74838146329969
1988,AUS,Australia,76.4326829268293,73.34,79.68,5.1,5.1,10.2,,7.2,22.3998924597343,66.7987824931564,10.8013250471094,1.63614876307642,,,,2.1,2.1,2.1,,,,,,,,4.04107228004848
2005,ARG,Argentina,75.139,,,,,,,,,,,,,,,,,,,,,,,,,
2008,DMA,Dominica,73.305,,,,,,,,,,,,,,,,,,,,,,,,,
2002,MEX,México,74.106,,,,,,,,,,,,,,,,,,,,,,,,,
2006,VUT,Vanuatu,69.462,,,,,,,,,,,,,,,,,,,,,,,,,
1985,VCT,San Vicente y las Granadinas,71.521,70.353,72.738,15.2,15.2,32.3,,6.135,39.5462803918652,54.0009287185938,6.4527908895411,0.521618467492718,,,,,,,,,,,,,,5.62693718754821
2006,HND,Honduras,70.261,,,,,,,,,,,,,,,,,,,,,,,,,
2008,SLB,Islas Salomón,68.404,,,,,,,,,,,,,,,,,,,,,,,,,
2021,CRI,Costa Rica,77.023,74.418,79.811,5.4,5.4,7.6,,7.192,20.5484543235421,68.9212579771232,10.5302876993347,0.600406861056438,,,,,,,,,82.75,101.668518066406,98.0400009155273,15.14,,6.93558539226061
1999,GTM,Guatemala,66.869,63.421,70.529,21.9,21.9,54.3,,6.419,43.807759660233,52.3794403360683,3.81280000369869,2.36947641185089,,,,0.8751,0.8751,0.8751,,70.9,0.592652945,26.8505992889404,,2.733,,1.41535369635115
1986,SUR,Suriname,62.96,59.922,66.298,,,51.6,,8.361,37.4988531291733,58.9012467760187,3.59990009480799,1.3343913482526,,,,,,,,,,,,,,-0.536132037393656
2018,WSM,Samoa,72.636,70.211,75.314,7,7,17.9,58,5.297,38.176260485167,56.971831321739,4.85190819309398,0.992505709183727,31.4,,4.5,,,,96.75969164,99.9944763183594,49.1,105.46768951416,99.0957717895508,9.472,22.7,-1.59122287483045
2014,BHS,Bahamas,73.366,70.013,76.639,7.4,7.4,14.1,97,6.483,23.8730658826976,69.295430073677,6.83150404362541,0.898582547265484,18.8,,,,,,94.58781011,100,76.92,,,13.8,,0.936220395362525
2013,PAN,Panamá,77.038,74.067,80.138,10.1,10.1,18,52,4.835,28.5107950792818,64.5304164063015,6.95878851441664,1.76061359830409,11.5,,8.2,1.5821,1.5821,1.5821,76.36571716,89.0999984741211,44.03,,,3.703,25.8,5.03825462411733
2013,FSM,Micronesia (Estados Federados de),71.499,68.405,74.76,16.9,16.9,32,66,4.743,34.0697636947044,62.2942744419227,3.63596186337291,0.347720569318122,44.9,,,,,,79.80195816,70.2488174438477,27.8,85.2208862304688,,,41.2,-4.01411142287299
1993,NIC,Nicaragua,64.685,61.584,67.774,21,21,57.5,,6.488,44.5008420614761,52.6752282601288,2.82392967839514,2.2229761685025,,,,,,,,72.064174,0,27.6334705352783,,7.134,,-2.58274755631598
2020,WSM,Samoa,72.768,70.341,75.459,6.7,6.7,17.1,59,5.305,37.9252266440856,57.0605710244522,5.01420233146218,1.41696799990075,,,4.4,0.5998,0.5998,0.5998,96.76586368,100,69.20598813,104.074073791504,,9.793,,-4.47168519860817
1994,PRY,Paraguay,68.824,66.706,71.076,20.3,20.3,39.6,,5.932,41.0370583597118,54.8208501698941,4.14209147039414,2.45689244074662,,,,0.28,0.28,0.28,,,0,,,4.41,,2.76189760756343
2022,PER,Perú,,,,,,,,,,,,,,,,,,,,,,,,3.661,,
2014,GRD,Granada,74.985,72.207,78.004,10.3,10.3,16.1,24,7.502,24.0670495242535,66.8020089427621,9.13094153298438,0.874356936993021,23.2,,,,,,91.49389213,90.8553771972656,51.6,106.708717346191,98.5999984741211,,,6.4070494970891
2021,VEN,Venezuela,70.554,66.259,75.207,15,15,24.2,,8.124,28.1707273330532,63.491135676121,8.33813699082583,-1.02517870784193,,,,,,,,,,,97.5,6.471,,
1992,TTO,Trinidad y Tobago,68.391,66.007,70.785,19,19,29.4,,6.724,33.0791395112571,61.9471614979985,4.97369899074447,0.724358543236554,,,,,,,,,0,,,19.66,,9.29839291262039
2018,VUT,Vanuatu,69.795,67.75,72.3,10.8,10.8,25.3,97,5.739,39.8447012761606,56.4563165577972,3.69898216604215,2.40302812734935,39.8,,12.6,,,,52.66691625,61.7545127868652,39.5,,87.5063095092773,1.784,,0.456982334488742
2005,CHL,Chile,78.016,,,,,,,,,,,,,,,,,,,,,,,,,
2006,SLV,El Salvador,70.773,,,,,,,,,,,,,,,,,,,,,,,,,
2001,URY,Uruguay,75.285,,,,,,,,,,,,,,,,,,,,,,,,,
2021,PAN,Panamá,76.223,73.05,79.594,7.8,7.8,13.9,,6.067,26.4082162735589,65.0264509164802,8.56533280996087,1.3156150150044,,,,,,,,,67.509728,,,10.301,,13.8284356389775
1992,WSM,Samoa,68.385,65.605,71.719,12.1,12.1,28,,5.741,40.6158439806949,55.4250748677116,3.9590811515935,0.648746736176714,,,,0.365,0.365,0.365,,81.6401672363281,0,,,2.385,,-0.84534085218705
2020,GRD,Granada,74.924,72.208,77.869,10.4,10.4,16.4,21,8.061,24.1337344233926,66.1806684295222,9.68559714708522,0.762219229220411,,,,,,,,93.5864486694336,74.72185387,106.302253723145,,,,-14.4107993999651
1997,CAN,Canadá,78.4124390243903,75.71,81.25,3.9,3.9,6.5,,7.2,19.9959779474126,67.8267868367679,12.1772352158195,0.993788591465188,,,,2.1,2.1,2.1,,100,15.07235736,,,9.1,,
2009,BLZ,Belice,71.819,,,,,,,,,,,,,,,,,,,,,,,,,
2008,TUV,Tuvalu,63.948,,,,,,,,,,,,,,,,,,,,,,,,,
2002,VEN,Venezuela,72.662,,,,,,,,,,,,,,,,,,,,,,,,,
2022,USA,Estados Unidos,,,,,,,,,,,,,,,,,,,,,,,,3.611,,
2013,PRY,Paraguay,72.757,70.179,75.49,12.6,12.6,23.6,81,5.436,31.3281971715977,63.3242485578585,5.34755427054381,1.38035856649557,16.1,,7.4,,,,85.46081325,99.0158843994141,36.9,72.1405410766602,95.0590362548828,4.38,28,6.80851344989249
2011,PAN,Panamá,76.627,73.537,79.871,10.8,10.8,19.2,54,4.789,28.9536022971941,64.4230419928679,6.62335570993804,1.77943456083626,11.5,,9.1,1.4976,1.4976,1.4976,74.09021401,88.9622192382813,42.7,70.3627319335938,,4.05,27.6,9.35039181506576
1988,SLB,Islas Salomón,64.973,62.472,68.302,,,40.2,,6.755,45.829762480234,51.0153785650496,3.15485895471639,3.09392231420842,,,,,,,,,,,,,,-1.8344418825443
2005,NRU,Nauru,58.161,,,,,,,,,,,,,,,,,,,,,,,,,
2005,SLV,El Salvador,70.44,,,,,,,,,,,,,,,,,,,,,,,,,
2015,SLB,Islas Salomón,69.583,68.131,71.237,9.2,9.2,22.8,141,5.26,40.5061534945973,56.0469101948879,3.4469363105148,2.52650758971794,40,24.5843118294092,18.5,,,,31.84076856,55.0999984741211,10.00046498,,,0.733,,-0.860529804071021
1998,BLZ,Belice,68.599,66.536,70.884,12.9,12.9,25.4,,5.863,41.00339251335,55.0720964665395,3.92451102011053,3.5250604678139,,,,,,,,77.5814056396484,2.091516391,,,14.31,,0.327394790220637
1992,ARG,Argentina,72.43,69.095,75.719,14.6,14.6,27.6,,7.595,29.9729814917119,61.0428301439464,8.9841883643417,1.38743464174592,,,,2.6484,2.6484,2.6484,,92.8294525146484,0.002992874,,,6.36,,6.45007313090611
1992,GRD,Granada,71.291,68.686,73.779,10.6,10.6,20,,7.098,36.5869952494062,56.478622327791,6.93438242280285,1.2769224986898,,,,,,,,,0,,,,,-2.10915377711889
1992,USA,Estados Unidos,75.6170731707317,72.3,79.1,5.4,5.4,10.5,,8.5,21.7920071457062,65.8111473417326,12.3968455125612,1.38688569247935,,,,1.9,1.9,1.9,,100,1.724202539,,,7.5,,2.09661276602233
2004,GUY,Guyana,64.93,,,,,,,,,,,,,,,,,,,,,,,,,
2003,NIC,Nicaragua,67.217,,,,,,,,,,,,,,,,,,,,,,,,,
1989,MHL,Islas Marshall,62.19,59.334,65.671,18.9,18.9,49.3,,7.351,51.4259358051036,45.7944340713079,2.77963012358851,2.9345212534556,,,,,,,,,,,,,,-4.53457175543858
1999,GUY,Guyana,64.17,61.076,67.612,27.7,27.7,47.9,,7.525,36.4626510856,59.7545032149802,3.7828456994198,0.173894601924288,,,,,,,,73.8699188232422,0.4,77.6124267578125,,11.84,,2.78126523911118
1989,VUT,Vanuatu,66.134,63.679,69.363,17.4,17.4,37.7,,6.852,44.6079996738709,51.5718740870085,3.82012623912054,2.51329837597011,,,,0.125,0.125,0.125,,,,,,,,-0.988105711609037
1989,NIC,Nicaragua,62.475,59.128,65.852,23.8,23.8,69.9,,7.618,46.2590325362007,51.0479067836331,2.69306068016622,2.35608316909431,,,,,,,,,,23.2773208618164,,,,-4.02628542803537
1999,CAN,Canadá,78.8390243902439,76.2,81.61,3.7,3.7,6.3,,7.2,19.4772313711836,68.1236745893946,12.3990940394218,0.812842623716166,,,,2.1,2.1,2.1,,100,36.18644004,,,7.58,,4.31156936976191
2004,PER,Perú,72.668,,,,,,,,,,,,,,,,,,,,,,,,,
2005,SUR,Suriname,67.002,,,,,,,,,,,,,,,,,,,,,,,,,
2022,VUT,Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,2.089,,
1999,KIR,Kiribati,64.136,62.369,65.792,28.5,28.5,69.6,,7.255,40.8969056811282,55.8254762913998,3.27761802747196,1.71471727613839,,,,,,,,,1.211577838,,,,,-3.21240582785565
1991,BRA,Brasil,66.31,63.442,69.335,25.3,25.3,60.4,,7.068,34.7938483730787,60.6460703476139,4.56008127930735,1.7300615647074,,,,,,,,90.6065444946289,0.003288171,,,6.366,,-0.700696275905813
1997,HTI,Haití,56.516,55.023,57.986,31.6,31.6,115.5,,11.396,41.3290613691616,54.9783216979794,3.69261693285901,1.84349433438618,,,,,,,,30.5570373535156,,24.8544006347656,,7.296,,0.828703550283578
2002,HTI,Haití,58.855,,,,,,,,,,,,,,,,,,,,,,,,,
2003,VUT,Vanuatu,69.276,,,,,,,,,,,,,,,,,,,,,,,,,
2005,WSM,Samoa,71.754,,,,,,,,,,,,,,,,,,,,,,,,,
2012,JAM,Jamaica,73.433,72.01,74.819,13.8,13.8,16.3,83,5.813,25.1484246962752,68.8066092788036,6.04496602492122,0.495752366688783,15.5,,9.7,0.354,0.354,0.354,85.169952,93.0999984741211,33.79,,,8.69,19.9,-1.10512699572884
2022,PRY,Paraguay,,,,,,,,,,,,,,,,,,,,,,,,6.886,,
2014,TON,Tonga,70.54,67.844,73.489,5.4,5.4,12.5,94,6.744,36.960670758871,57.0599903400219,5.97933890110715,-0.43328799977302,26.2,,,,,,93.38585432,95.7897033691406,35.95444145,,,1.826,,2.46169427346916
2011,NIC,Nicaragua,72.416,69.263,75.528,13.3,13.3,23,95,4.444,33.8937153778856,62.1135898998293,3.99269472228519,1.4717486887592,15.7,,19.2,0.8137,0.8137,0.8137,67.92732563,78.7286987304688,10.6,,,6.499,,4.76420845580793
2021,BOL,Bolivia,63.63,60.879,66.8,13.2,13.2,24.7,,9.945,31.1219852986952,63.9678580322054,4.91015666909944,1.19348671867883,,,,,,,,,65.9773785,,,5.09,36.4,4.84697248127921
1995,USA,Estados Unidos,75.6219512195122,72.5,78.9,5,5,9.5,,8.8,21.8024990164564,65.6538674594467,12.5436335240969,1.19078709090209,,,,2.4385,2.4385,2.4385,,100,9.237088297,,,5.65,,1.46871823407399
1996,CAN,Canadá,78.220243902439,75.43,81.15,4,4,6.7,,7.2,20.2105832870878,67.7417053793848,12.0477113335275,1.04531178311831,,,,2.1,2.1,2.1,,100,6.76023965,,,9.62,,
2017,LCA,Santa Lucía,73.127,69.793,76.758,12.3,12.3,23,64,7.968,19.6609346733385,71.9070237379596,8.43204158870196,0.424237575434501,17.8,,,0.6409,0.6409,0.6409,83.25699604,98.2798080444336,66.4,91.3629684448242,,18.86,,2.94937881888696
2013,HTI,Haití,62.605,60.086,65.211,27.8,27.8,73.9,392,8.376,34.9150626154469,61.0351843633195,4.04975302123357,1.49898644905428,32.9,,43.7,0.23,0.23,0.23,30.3333259,38.6978759765625,10.6,,,13.958,,2.77263207563672
2000,BHS,Bahamas,72.041,,,,,,,,,,,,,,,,,,,,,,,,,
2013,AUS,Australia,82.1487804878049,80.1,84.3,2.4,2.4,4.1,6,6.4,18.9256202512991,66.6734972377616,14.4008825109393,1.721151439989,9.3,,2.5,3.353,3.353,3.353,99.99115238,100,83.45349717,,,5.66,,0.828325557835214
2017,TTO,Trinidad y Tobago,74.23,70.782,77.694,11.7,11.7,18.5,28,7.386,20.1700992893987,70.5187720604596,9.31112865014165,0.629391376030142,18.2,,6.9,3.3646,3.3646,3.3646,93.8006428,100,70.6,,,3.309,,-5.3048813461524
2004,CRI,Costa Rica,78.331,,,,,,,,,,,,,,,,,,,,,,,,,
1986,NIC,Nicaragua,57.775,52.582,63.568,26.1,26.1,79,,9.807,47.055425767851,50.3560342542621,2.58853997788691,2.3371360303315,,,,,,,,,,,,,,-3.3038454820191
2019,JAM,Jamaica,71.767,69.668,73.874,11,11,13.2,93,7.477,21.3741122684737,71.7820520702985,6.84383566122782,0.0688992221522009,16.9,8.97365890799868,7.5,,,,86.63160182,99.3676223754883,70.84101697,82.0189437866211,,4.99,,0.822801591466416
2015,GRD,Granada,75.013,72.219,78.052,10.4,10.4,16.2,23,7.572,23.9642123222908,66.8447085422279,9.19107913548132,0.850810358697201,23.6,12.3507446161742,,,,,91.49389213,91.2906875610352,52.5,98.4384384155273,,,,5.54296646256527
2014,WSM,Samoa,72.463,70.015,75.142,7.5,7.5,18.8,60,5.285,38.4603756003509,56.8228116000932,4.7168127995559,0.905168292851843,31.9,,4.1,,,,96.10013528,97.9000015258789,21.2,110.13215637207,,8.72,,-0.247106675819552
2015,COL,Colombia,76.257,73.252,79.292,8.5,8.5,15.6,70,5.168,24.3738609866339,68.494771446898,7.13136756646812,0.941994067106625,10.3,10.4542008383461,6.5,1.9742,1.9742,1.9742,89.03150088,98.186897277832,55.90497251,74.6449508666992,94.2450485229492,8.3,,1.9906164936335
1992,BHS,Bahamas,70.668,67.421,73.859,12,12,21.4,,5.799,31.4587415439449,63.9283972727837,4.61286118327142,2.12003331061141,,,,,,,,100,0,,,14.81,,-5.8430506018621
1998,CHL,Chile,75.669,72.611,78.72,6.2,6.2,11.9,,5.258,27.6911811912214,64.6835726053032,7.6252462034754,1.25783584862258,,,,,,,,97.241124,1.662322022,,,7.31,21.6,2.8786691359748
2014,VUT,Vanuatu,69.465,67.499,71.892,11.9,11.9,27.8,92,6.048,39.4380702930792,56.8086927206245,3.75323698629629,2.39691601558107,40.2,,8.8,,,,53.6323966,49.057445526123,18.8,53.1051292419434,84.6999969482422,1.792,,0.694155032875415
2011,CRI,Costa Rica,79.348,77.048,81.711,6.5,6.5,10.2,24,4.379,24.2416627697038,68.0755563148267,7.68278091546951,1.24002656207939,10.3,,5,2.3721,2.3721,2.3721,96.20066518,99.2323455810547,39.212196,53.6000213623047,97.4065780639648,9.52,24.8,3.1165261164475
1986,GUY,Guyana,61.797,59.174,64.682,31.1,31.1,65.9,,8.509,38.1263435123642,58.0964674408074,3.7771890468284,-0.54023706850006,,,,,,,,,,,,,,-0.363781810050142
2012,URY,Uruguay,77.111,72.888,81.165,5,5,10,17,9.434,21.7604469714554,63.722977367398,14.5165756611465,0.28208319300115,17.4,,2.5,,,,95.73860832,99.5999984741211,54.45376868,,98.3959426879883,6.45,,3.24652645050712
2016,PRY,Paraguay,73.534,70.826,76.413,11.4,11.4,21.4,69,5.398,30.1860948705087,64.129465099622,5.68444002986939,1.42498352233719,16.3,,7.7,,,,88.64711913,98.4000015258789,53.40412748,70.7988433837891,94.6502380371094,5.25,28.9,2.79275975879854
2011,SUR,Suriname,69.914,66.543,73.612,14.5,14.5,22.7,131,7.217,29.6803475164653,64.2814905102179,6.03816197331686,1.10470189002797,20.4,,7.4,,,,83.80814755,94.4109344482422,32,36.4617385864258,,7.54,,4.68648273858432
2000,CRI,Costa Rica,77.586,,,,,,,,,,,,,,,,,,,,,,,,,
2007,NRU,Nauru,58.53,,,,,,,,,,,,,,,,,,,,,,,,,
2006,PAN,Panamá,76.012,,,,,,,,,,,,,,,,,,,,,,,,,
1996,BRA,Brasil,68.409,65.376,71.592,21.7,21.7,45,,6.564,32.1285771499684,62.7918389154209,5.07958393461077,1.53046546832903,,,,1.2555,1.2555,1.2555,,92.867095,0.450789179,,,8.03,,0.656502162853471
1985,TON,Tonga,66.626,63.136,70.814,,,25.8,,6.784,41.4916361425797,54.4616684440186,4.04669541340175,0.0340071212127486,,,,,,,,,,97.3927001953125,,,,6.5222321552596
1996,HND,Honduras,67.439,65.336,69.695,18.9,18.9,44.6,,5.728,44.3074636962348,52.6625103665585,3.03002593720674,2.77755908396057,,,,,,,,61.68112,0.043711246,,,4.37,,-0.919810207240531
1991,VEN,Venezuela,71.832,69.385,74.393,13.6,13.6,28.6,,4.688,37.6847500398431,58.3299958739188,3.98525408623814,2.37966784919146,,,,,,,,,0,42.4061012268066,,9.45,,7.14950514979083
2018,COL,Colombia,76.748,73.842,79.66,7.7,7.7,14.1,63,5.311,22.8196598526068,69.2497486883399,7.93059145905333,1.89558675057496,9.8,,6.2,2.1848,2.1848,2.1848,91.82623874,98.5,64.12637682,75.7246932983398,95.0925064086914,9.11,,0.638439615993107
1987,MEX,México,68.844,65.485,72.433,24.4,24.4,52.1,,6.051,40.9109834734932,55.1709601359273,3.91805639057944,1.72869101147886,,,,,,,,,,62.134880065918,,,,-0.0209153306280143
1986,BOL,Bolivia,53.929,52.649,55.192,44.9,44.9,141.1,,13.461,40.9630475884405,55.2908908226225,3.74606158893698,2.11283174293707,,,,,,,,,,,,,,-4.61074065449223
2012,HND,Honduras,71.734,69.471,74.169,13.2,13.2,22.9,65,4.221,36.3416265689107,60.4258591813706,3.23251424971878,1.95084289919704,20.8,,13.4,,,,76.02925796,83.6077270507813,18.12,42.8739395141602,85.3555526733398,3.75,,2.11698699879715
2001,CRI,Costa Rica,77.545,,,,,,,,,,,,,,,,,,,,,,,,,
2003,VCT,San Vicente y las Granadinas,72.352,,,,,,,,,,,,,,,,,,,,,,,,,
1990,GUY,Guyana,62.415,59.683,65.422,30.9,30.9,60.9,,8.358,36.5768257025511,59.4713140453999,3.95186025204904,-0.770797136038007,,,,0.17,0.17,0.17,,,0,,,,,-2.31744468211397
2012,PER,Perú,74.544,72.513,76.683,9,9,18.3,72,6.791,29.2234659107391,63.2601562999744,7.51637778928643,0.918055908591097,11.2,,6.7,1.1411,1.1411,1.1411,72.93578293,91.0995101928711,38.2,80.0778427124023,93.8417282104492,3.24,25.8,5.1697619045632
2019,SLB,Islas Salomón,70.382,69.032,71.9,8.1,8.1,20,127,4.989,39.783153306775,56.7522922459937,3.4645544472313,2.36010120913781,39.2,23.3994420494799,17.8,,,,34.49241301,69.8094177246094,28.19552918,70.455940246582,,0.744,,-0.623761217915714
2022,NIC,Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,5.565,,
2010,AUS,Australia,81.6951219512195,79.5,84,2.8,2.8,4.8,5,6.5,19.056350833593,67.377439797511,13.566209368896,1.55570626204128,9.9,3.95449604319344,2.5,3.3429,3.3429,3.3429,99.99115238,100,76,,,5.21,,0.628836598169386
1997,VUT,Vanuatu,68.708,66.61,71.401,13,13,29.8,,5.675,44.3154563903595,52.0511989087107,3.63334470092972,2.35145243344103,,,,0.1144,0.1144,0.1144,,16.6396789550781,0.139505815,,,1.719,,2.46875608773658
2004,COL,Colombia,72.695,,,,,,,,,,,,,,,,,,,,,,,,,
2020,CRI,Costa Rica,79.277,76.751,81.912,5.6,5.6,7.9,22,5.627,20.9004500200562,68.8812253506419,10.218324629302,0.755771068349343,,,3.4,3.3005,3.3005,3.3005,97.91499372,99.9000015258789,80.53018608,69.222770690918,,16.43,30,-4.77333027975166
1999,CRI,Costa Rica,77.138,74.695,79.738,7.8,7.8,13.6,,4.088,31.5440620490436,62.7158887894951,5.74004916146131,2.07208096201444,,,,1.719,1.719,1.719,,,3.904323257,37.9873580932617,,5.9,20.6,2.07761459637206
2021,COL,Colombia,72.83,69.404,76.442,7,7,12.8,,7.735,21.5959743198702,69.6843191903994,8.71970648973043,1.14382091580962,,,,,,,,,73.02837449,,,13.9,39.3,9.41827880580655
1993,USA,Estados Unidos,75.419512195122,72.2,78.8,5.3,5.3,10.1,,8.8,21.8585925811232,65.7140590405578,12.4273483783189,1.31867999977741,,,,1.9,1.9,1.9,,100,2.271673294,,,6.9,,1.40570856500528
1988,BHS,Bahamas,69.215,65.811,72.681,15.5,15.5,25.6,,6.14,32.21636273932,63.1109822750109,4.67265498566912,1.87344406197621,,,,,,,,,,,,,,0.410835212935012
