Country Name,Country Code,Time,Time Code,"Gross enrolment ratio, early childhood education, both sexes (%) [UIS.GER.0]","Gross enrolment ratio, pre-primary, adjusted gender parity index (GPIA) [UIS.GER.02.GPIA]","Enrolment in early childhood education, female (number) [UIS.E.0.F]","Enrolment in pre-primary education, both sexes (number) [SE.PRE.ENRL]","Gross enrolment ratio, pre-primary, both sexes (%) [SE.PRE.ENRR]","Enrolment in pre-primary education, female (number) [SE.PRE.ENRL.FE]","Enrolment in pre-primary education, male (number) [UIS.E.02.M]","Gross enrolment ratio, pre-primary, male (%) [SE.PRE.ENRR.MA]","Gross enrolment ratio, pre-primary, female (%) [SE.PRE.ENRR.FE]",Percentage of enrolment in pre-primary education in private institutions (%) [SE.PRE.PRIV.ZS],"Enrolment in early childhood education, both sexes (number) [UIS.E.0.T]","Enrolment in early childhood education, male (number) [UIS.E.0.M]","Gross enrolment ratio, early childhood education, male (%) [UIS.GER.0.M]","Gross enrolment ratio, early childhood education, female (%) [UIS.GER.0.F]","Gross enrolment ratio, early childhood educational development programmes, adjusted gender parity index (GPIA) [UIS.GER.01.GPIA]"
Nicaragua,NIC,1999,YR1999,..,1.0453,..,160616,29.16627,80553,80063,28.50363,29.85612,17.46464,..,..,..,..,..
Nicaragua,NIC,2000,YR2000,30.51803,1.03991,83439,166886,30.51803,83439,83447,29.909,31.15244,16.8714,166886,83447,29.909,31.15244,0
Nicaragua,NIC,2001,YR2001,..,1.02161,..,164095,30.33892,81204,82891,30.01448,30.6774,16.81587,..,..,..,..,..
Nicaragua,NIC,2002,YR2002,33.50785,1.03989,..,177534,33.25572,88598,88936,32.59377,33.94781,15.78402,..,..,32.84041,34.20568,..
Nicaragua,NIC,2003,YR2003,..,1.0414,..,183709,34.85622,91656,92053,34.13631,35.61047,..,..,..,..,..,..
Nicaragua,NIC,2004,YR2004,..,1.0372,119721,199422,38.099,99236,100186,37.39372,38.83855,15.80718,248847,129126,..,..,..
Nicaragua,NIC,2005,YR2005,..,1.02539,..,213672,41.03348,105647,108025,40.51829,41.57399,15.69742,..,..,..,..,..
Nicaragua,NIC,2006,YR2006,37.69762,1.02217,..,209950,53.91379,103715,106235,53.32333,54.53231,16.00381,296917,..,..,..,..
Nicaragua,NIC,2007,YR2007,..,1.02015,..,214615,55.085,105969,108646,54.53706,55.65833,15.61028,..,..,..,..,..
Nicaragua,NIC,2008,YR2008,..,1.01389,..,220529,56.46598,108591,111938,56.07976,56.86971,15.32724,..,..,..,..,..
Nicaragua,NIC,2009,YR2009,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,2010,YR2010,..,1.03022,..,218062,55.59502,108226,109836,54.76111,56.4677,15.92666,..,..,..,..,..
Nicaragua,NIC,2011,YR2011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,2012,YR2012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1972,YR1972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1973,YR1973,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1974,YR1974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1975,YR1975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1976,YR1976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1977,YR1977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1980,YR1980,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1981,YR1981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1982,YR1982,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1983,YR1983,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1984,YR1984,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1985,YR1985,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1986,YR1986,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1987,YR1987,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1988,YR1988,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1991,YR1991,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1992,YR1992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1993,YR1993,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1994,YR1994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1995,YR1995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1996,YR1996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1998,YR1998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,1999,YR1999,61.65414,1.17332,353,656,61.65414,353,303,55.90406,67.62452,23.93293,656,303,55.90406,67.62452,0
Palau,PLW,2000,YR2000,64.09736,1.07929,322,632,64.09736,322,310,61.50794,66.80498,19.46203,632,310,61.50794,66.80498,0
Palau,PLW,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2002,YR2002,72.99185,..,..,627,72.99185,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2003,YR2003,81.96721,1.02318,312,650,81.96721,312,338,81.05516,82.97872,..,650,338,81.05516,82.97872,0
Palau,PLW,2004,YR2004,88.12155,1.16902,330,638,88.12155,330,308,80.41775,96.77419,20.21944,638,308,80.41775,96.77419,0
Palau,PLW,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2006,YR2006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2007,YR2007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2008,YR2008,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2009,YR2009,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2010,YR2010,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2011,YR2011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2012,YR2012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2013,YR2013,77.98658,1.06092,293,581,77.98658,293,..,75.59055,80.49451,..,581,..,75.59055,80.49451,0
Palau,PLW,2014,YR2014,71.64592,1.14574,269,518,71.64592,269,249,66.2234,77.52161,22.39382,518,249,66.2234,77.52161,0
Palau,PLW,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
Palau,PLW,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,1972,YR1972,..,1.04448,..,9259,18.71942,4653,4606,18.30102,19.15288,49.36818,..,..,..,..,..
Panama,PAN,1973,YR1973,..,1.03306,..,10249,20.32403,5121,5128,19.98831,20.6717,42.50171,..,..,..,..,..
Panama,PAN,1974,YR1974,..,1.04743,..,11374,22.15513,5727,5647,21.62607,22.70277,38.8166,..,..,..,..,..
Panama,PAN,1975,YR1975,..,1.06346,..,12398,23.74914,6297,6101,22.98361,24.5411,39.61123,..,..,..,..,..
Panama,PAN,1976,YR1976,..,1.08805,..,12554,23.6044,6458,6096,22.53521,24.7111,42.62386,..,..,..,..,..
Panama,PAN,1977,YR1977,..,1.00759,..,13177,24.33246,6499,6678,24.24132,24.42682,40.95773,..,..,..,..,..
Panama,PAN,1978,YR1978,..,1.04219,..,15702,28.52161,7882,7820,27.9176,29.14725,35.46045,..,..,..,..,..
Panama,PAN,1979,YR1979,..,1.0537,..,18677,33.46953,9429,9248,32.56223,34.4099,30.18151,..,..,..,..,..
Panama,PAN,1980,YR1980,..,1.03506,..,18136,32.20285,9063,9073,31.6386,32.78825,34.19718,..,..,..,..,..
Panama,PAN,1981,YR1981,..,1.04813,..,22616,39.83093,11373,11243,38.8668,40.83223,32.04369,..,..,..,..,..
Panama,PAN,1982,YR1982,..,1.04388,..,24656,43.18341,12364,12292,42.23329,44.17134,30.48751,..,..,..,..,..
Panama,PAN,1983,YR1983,..,0.9962,..,25843,45.0847,12637,13206,45.16879,44.99715,30.44925,..,..,..,..,..
Panama,PAN,1984,YR1984,..,1.03157,..,26481,46.0251,13179,13302,45.30191,46.77883,29.58725,..,..,..,..,..
Panama,PAN,1985,YR1985,..,1.03942,..,27501,47.54832,13736,13765,46.61203,48.5251,27.1481,..,..,..,..,..
Panama,PAN,1986,YR1986,..,1.02252,..,29481,50.66857,14582,14899,50.10425,51.25844,26.41023,..,..,..,..,..
Panama,PAN,1987,YR1987,..,1.02343,..,33024,56.41367,16326,16698,55.76037,57.09789,24.33987,..,..,..,..,..
Panama,PAN,1988,YR1988,..,1.02268,..,32838,55.73793,16214,16624,55.11388,56.3926,23.59766,..,..,..,..,..
Panama,PAN,1989,YR1989,..,1.02397,..,32046,54.02316,15827,16219,53.38358,54.69468,21.23198,..,..,..,..,..
Panama,PAN,1990,YR1990,..,1.00547,..,30719,51.40911,15033,15686,51.27149,51.5535,26.73915,..,..,..,..,..
Panama,PAN,1991,YR1991,..,..,..,33530,55.58134,..,..,..,..,26.25708,..,..,..,..,..
Panama,PAN,1992,YR1992,..,..,..,33248,54.52727,..,..,..,..,29.58373,..,..,..,..,..
Panama,PAN,1993,YR1993,..,..,..,35582,57.71895,..,..,..,..,28.3739,..,..,..,..,..
Panama,PAN,1994,YR1994,..,..,..,41276,66.29618,..,..,..,..,27.50266,..,..,..,..,..
Panama,PAN,1995,YR1995,..,..,..,41520,66.19159,..,..,..,..,28.18401,..,..,..,..,..
Panama,PAN,1996,YR1996,..,..,..,46245,73.17826,..,..,..,..,26.03092,..,..,..,..,..
Panama,PAN,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,1998,YR1998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,1999,YR1999,37.91783,1.01103,24217,49129,37.91783,24217,24912,37.71174,38.1322,22.99253,49129,24912,37.71174,38.1322,0
Panama,PAN,2000,YR2000,43.45337,1.00927,28078,56993,43.45337,28078,28915,43.25485,43.65972,22.03253,56993,28915,43.25485,43.65972,0
Panama,PAN,2001,YR2001,48.77406,1.01936,32156,64929,48.77406,32156,32773,48.30641,49.26009,19.27182,64929,32773,48.30641,49.26009,0
Panama,PAN,2002,YR2002,53.47885,1.00653,35599,72351,53.47885,35599,36752,53.30703,53.6574,18.12829,72351,36752,53.30703,53.6574,0
Panama,PAN,2003,YR2003,50.79849,1.00609,..,69789,50.79849,34332,35457,50.64635,50.95659,..,..,..,50.64635,50.95659,0
Panama,PAN,2004,YR2004,52.6178,1.01789,36207,73154,52.6178,36207,36947,52.15188,53.1019,17.16379,73154,36947,52.15188,53.1019,0
Panama,PAN,2005,YR2005,59.96853,1.00454,41211,83836,59.96853,41211,42625,59.83464,60.10764,18.0865,83836,42625,59.83464,60.10764,0
Panama,PAN,2006,YR2006,65.44386,1.00409,45166,91946,65.44386,45166,46780,65.31239,65.58058,16.78376,91946,46780,65.31239,65.58058,0
Panama,PAN,2007,YR2007,68.76655,0.98385,47059,96857,68.76655,47059,49798,69.31503,68.19552,15.86772,96857,49798,69.31503,68.19552,0
Panama,PAN,2008,YR2008,67.26614,1.00386,46572,94928,67.26614,46572,48356,67.13873,67.39895,15.95104,94928,48356,67.13873,67.39895,0
Panama,PAN,2009,YR2009,64.00641,1.00847,44573,90683,64.00641,44573,46110,63.73979,64.28458,18.27906,90683,46110,63.73979,64.28458,0
Panama,PAN,2010,YR2010,64.82794,1.00579,45472,92667,64.82794,45472,47195,64.6436,65.02038,17.63195,92667,47195,64.6436,65.02038,0
Panama,PAN,2011,YR2011,63.36124,1.01514,45097,91493,63.36124,45097,46396,62.88851,63.85506,19.00692,91493,46396,62.88851,63.85506,0
Panama,PAN,2012,YR2012,65.925,1.0035,47156,96265,65.925,47156,49109,65.81211,66.04297,19.38607,96265,49109,65.81211,66.04297,0
Panama,PAN,2013,YR2013,23.15684,1.01102,51591,102418,45.93662,50355,52063,45.68773,46.19682,..,105070,53479,23.06302,23.2549,0.91217
Panama,PAN,2014,YR2014,23.71038,1.01686,53476,105114,46.74289,51832,53282,46.35434,47.14915,20.05061,108424,54948,23.5128,23.91688,1.03006
Panama,PAN,2015,YR2015,25.57921,1.02313,58224,114203,50.35317,56497,57706,49.77702,50.95558,20.77529,117758,59534,25.3053,25.86549,0.98698
Panama,PAN,2016,YR2016,21.13966,1.02767,48583,93295,61.39243,46267,47028,60.55003,62.27304,12.50013,98010,49427,20.86337,21.42835,1.00849
Panama,PAN,2017,YR2017,21.47438,1.0234,49473,95481,62.23504,47255,48226,61.51432,62.98819,15.9791,99948,50475,21.22252,21.73758,1.02971
Panama,PAN,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,1972,YR1972,..,0,..,0,0,0,0,0,0,..,..,..,..,..,..
Papua New Guinea,PNG,1973,YR1973,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,1974,YR1974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,1975,YR1975,..,0.73947,..,51,0.02712,21,30,0.03105,0.02296,100,..,..,..,..,..
Papua New Guinea,PNG,1976,YR1976,..,0.76908,..,76,0.03929,32,44,0.04426,0.03404,100,..,..,..,..,..
Papua New Guinea,PNG,1977,YR1977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,1978,YR1978,..,0.84231,..,201,0.0982,89,112,0.10634,0.08957,100,..,..,..,..,..
Papua New Guinea,PNG,1979,YR1979,..,0.73268,..,235,0.11174,96,139,0.1284,0.09407,100,..,..,..,..,..
Papua New Guinea,PNG,1980,YR1980,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,1981,YR1981,..,0.78914,..,333,0.15011,142,191,0.16721,0.13195,100,..,..,..,..,..
Papua New Guinea,PNG,1982,YR1982,..,0.81754,..,370,0.16221,161,209,0.17797,0.1455,100,..,..,..,..,..
Papua New Guinea,PNG,1983,YR1983,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,1984,YR1984,..,0.88043,..,1175,0.48981,533,642,0.51998,0.45781,100,..,..,..,..,..
Papua New Guinea,PNG,1985,YR1985,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,1986,YR1986,..,0.88535,..,1191,0.47527,542,649,0.50328,0.44558,100,..,..,..,..,..
Papua New Guinea,PNG,1987,YR1987,..,0.81274,..,1196,0.46742,519,677,0.51416,0.41788,100,..,..,..,..,..
Papua New Guinea,PNG,1988,YR1988,..,0.84045,..,977,0.37478,432,545,0.40624,0.34143,100,..,..,..,..,..
Papua New Guinea,PNG,1989,YR1989,..,0.91423,..,1108,0.41831,513,595,0.43648,0.39904,100,..,..,..,..,..
Papua New Guinea,PNG,1990,YR1990,..,0.92032,..,934,0.34809,434,500,0.36209,0.33324,100,..,..,..,..,..
Papua New Guinea,PNG,1991,YR1991,..,0.93988,..,698,0.2568,328,370,0.26451,0.24861,100,..,..,..,..,..
Papua New Guinea,PNG,1992,YR1992,..,0.97911,..,856,0.31184,411,445,0.31504,0.30846,100,..,..,..,..,..
Papua New Guinea,PNG,1993,YR1993,..,0.81434,..,1404,0.50706,610,794,0.55729,0.45382,60.25641,..,..,..,..,..
Papua New Guinea,PNG,1994,YR1994,..,0.90765,..,1524,0.54508,703,821,0.57066,0.51796,60.49869,..,..,..,..,..
Papua New Guinea,PNG,1995,YR1995,..,0.9612,..,2528,0.89239,1202,1326,0.90951,0.87423,40.78323,..,..,..,..,..
Papua New Guinea,PNG,1996,YR1996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,1998,YR1998,..,0.93862,..,49394,33.15835,23180,26214,34.17598,32.07816,1.11957,..,..,..,..,..
Papua New Guinea,PNG,1999,YR1999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
Papua New Guinea,PNG,2000,YR2000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
Papua New Guinea,PNG,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
Papua New Guinea,PNG,2002,YR2002,58.05016,0.94494,44745,95121,58.05016,44745,50376,59.64127,56.35745,..,95121,50376,59.64127,56.35745,0
Papua New Guinea,PNG,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2006,YR2006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2007,YR2007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2008,YR2008,95.77875,0.96652,84484,177660,95.77875,84484,93176,97.35649,94.09694,..,177660,93176,97.35649,94.09694,0
Papua New Guinea,PNG,2009,YR2009,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2010,YR2010,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2011,YR2011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2012,YR2012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2016,YR2016,43.15852,0.9857,171835,358198,43.15852,171835,186363,43.45878,42.83752,0.74428,358198,186363,43.45878,42.83752,0
Papua New Guinea,PNG,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,1972,YR1972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,1973,YR1973,..,1.03933,..,7863,3.10021,3939,3924,3.03913,3.16355,..,..,..,..,..,..
Paraguay,PRY,1974,YR1974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,1975,YR1975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,1976,YR1976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,1977,YR1977,..,1.09152,..,8280,3.17311,4260,4020,3.02369,3.32831,61.00242,..,..,..,..,..
Paraguay,PRY,1978,YR1978,..,1.03457,..,8680,3.32075,4332,4348,3.26346,3.38031,64.70046,..,..,..,..,..
Paraguay,PRY,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,1980,YR1980,..,..,..,10928,4.04149,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,1981,YR1981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,1982,YR1982,..,1.09381,..,13590,4.5044,6994,6596,4.28693,4.73073,63.43635,..,..,..,..,..
Paraguay,PRY,1983,YR1983,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,1984,YR1984,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,1985,YR1985,..,1.03871,..,19052,5.88815,9530,9522,5.77413,6.00667,54.20953,..,..,..,..,..
Paraguay,PRY,1986,YR1986,..,1.06023,..,21942,6.55515,11095,10847,6.3555,6.76285,56.49439,..,..,..,..,..
Paraguay,PRY,1987,YR1987,..,1.04408,..,24037,6.94874,12046,11991,6.79523,7.10859,53.38021,..,..,..,..,..
Paraguay,PRY,1988,YR1988,..,1.04017,..,30095,8.43765,15045,15050,8.26823,8.61422,53.0952,..,..,..,..,..
Paraguay,PRY,1989,YR1989,..,1.01731,..,30019,8.18963,14827,15192,8.11959,8.26265,54.85859,..,..,..,..,..
Paraguay,PRY,1990,YR1990,..,1.04042,..,34157,9.10717,17076,17081,8.92312,9.29903,54.67693,..,..,..,..,..
Paraguay,PRY,1991,YR1991,..,1.056,..,39358,10.27487,19839,19519,9.98486,10.57713,49.6697,..,..,..,..,..
Paraguay,PRY,1992,YR1992,..,1.04402,..,41627,10.51572,20852,20775,10.28384,10.75738,49.99159,..,..,..,..,..
Paraguay,PRY,1993,YR1993,..,1.04569,..,55318,13.99921,27738,27580,13.67845,14.3334,46.62678,..,..,..,..,..
Paraguay,PRY,1994,YR1994,..,1.02399,..,51671,12.76464,25615,26056,12.61285,12.92284,37.85102,..,..,..,..,..
Paraguay,PRY,1995,YR1995,..,1.03215,..,63563,15.55675,31641,31922,15.30774,15.81631,35.81958,..,..,..,..,..
Paraguay,PRY,1996,YR1996,..,1.03974,..,74713,18.14748,37336,37377,17.78705,18.52324,28.21731,..,..,..,..,..
Paraguay,PRY,1997,YR1997,..,1.28365,..,87666,21.17751,50181,37485,17.739,24.76313,..,..,..,..,..,..
Paraguay,PRY,1998,YR1998,..,1.03403,..,112694,27.10593,56134,56560,26.64644,27.58522,31.58287,..,..,..,..,..
Paraguay,PRY,1999,YR1999,..,1.03172,..,122672,29.32338,61029,61643,28.86057,29.80616,28.74169,..,..,..,..,..
Paraguay,PRY,2000,YR2000,..,1.02914,..,131176,31.22324,65171,66005,30.77113,31.69487,27.23288,..,..,..,..,..
Paraguay,PRY,2001,YR2001,..,1.0278,..,138914,32.8551,68968,69946,32.40161,33.32818,28.51045,..,..,..,..,..
Paraguay,PRY,2002,YR2002,..,1.01351,..,138913,32.66266,68467,70446,32.4452,32.88947,28.12912,..,..,..,..,..
Paraguay,PRY,2003,YR2003,..,1.01823,..,146490,34.34435,72384,74106,34.03495,34.667,27.58618,..,..,..,..,..
Paraguay,PRY,2004,YR2004,..,1.01771,..,147363,34.81158,72791,74572,34.50698,35.12927,27.228,..,..,..,..,..
Paraguay,PRY,2005,YR2005,..,1.01325,..,148085,35.29178,72969,75116,35.06129,35.53224,27.68275,..,..,..,..,..
Paraguay,PRY,2006,YR2006,..,1.01205,..,147106,35.54745,72431,74675,35.33657,35.76751,27.65965,..,..,..,..,..
Paraguay,PRY,2007,YR2007,..,1.01531,..,152363,37.46075,75137,77226,37.17793,37.75596,29.69028,..,..,..,..,..
Paraguay,PRY,2008,YR2008,..,1.00684,..,157707,39.39366,77431,80276,39.2613,39.53183,30.31635,..,..,..,..,..
Paraguay,PRY,2009,YR2009,..,1.01377,..,154866,38.69657,76310,78556,38.43399,38.97066,30.28037,..,..,..,..,..
Paraguay,PRY,2010,YR2010,38.91577,1.01319,76783,155860,38.91577,76783,79077,38.66298,39.1796,30.1835,155860,79077,38.66298,39.1796,0
Paraguay,PRY,2011,YR2011,..,1.01441,..,152843,37.84226,75322,77521,37.57355,38.12286,31.42964,..,..,..,..,..
Paraguay,PRY,2012,YR2012,22.41392,1.00898,75775,151576,37.05118,74475,77101,36.88778,37.22187,32.70637,154377,78602,22.32967,22.50199,0.90619
Paraguay,PRY,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,2016,YR2016,26.87749,1.01138,90714,181007,43.78909,89035,91972,43.54405,44.04512,31.93026,184489,93775,26.72094,27.04127,0.97597
Paraguay,PRY,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,1972,YR1972,..,1.13255,..,91716,6.6774,48426,43290,6.21008,7.15898,25.43504,..,..,..,..,..
Peru,PER,1973,YR1973,..,1.04078,..,117727,8.40528,59184,58543,8.23297,8.58298,26.14269,..,..,..,..,..
Peru,PER,1974,YR1974,..,1.04718,..,138045,9.68517,69629,68416,9.45467,9.92287,26.35807,..,..,..,..,..
Peru,PER,1975,YR1975,..,1.00839,..,172051,11.86231,85062,86989,11.81309,11.91308,26.7473,..,..,..,..,..
Peru,PER,1976,YR1976,..,0.99141,..,191123,12.87998,93650,97473,12.93466,12.82357,26.64881,..,..,..,..,..
Peru,PER,1977,YR1977,..,1.02969,..,195895,12.91898,97870,98025,12.72735,13.11679,25.60147,..,..,..,..,..
Peru,PER,1978,YR1978,..,..,..,199900,12.93467,..,..,..,..,..,..,..,..,..,..
Peru,PER,1979,YR1979,..,1.04183,..,208538,13.33658,104845,103693,13.05612,13.62607,27.62758,..,..,..,..,..
Peru,PER,1980,YR1980,..,1.04539,..,228168,14.42066,114940,113228,14.09092,14.76093,26.64484,..,..,..,..,..
Peru,PER,1981,YR1981,..,1.03371,..,250212,15.57999,125210,125002,15.31718,15.85151,28.00145,..,..,..,..,..
Peru,PER,1982,YR1982,..,1.03767,..,279504,17.17946,140099,139405,16.8551,17.51485,28.77025,..,..,..,..,..
